URL_ID,URL,POSITIVE SCORE,NEGATIVE SCORE,POLARITY SCORE,SUBJECTIVITY SCORE,AVG SENTENCE LENGTH,PERCENTAGE OF COMPLEX WORDS,FOG INDEX,AVG NUMBER OF WORDS PER SENTENCE,COMPLEX WORD COUNT,WORD COUNT,SYLLABLE PER WORD,PERSONAL PRONOUNS,AVG WORD LENGTH
https://insights.blackcoffer.com/will-ai-replace-us-or-work-with-us/,https://insights.blackcoffer.com/will-ai-replace-us-or-work-with-us/,51,-22,2.5172413793103448,0.015433741343569056,19.989361489474877,0.18041511432654864,8.067910641520571,19.98936170212766,339,1879,1.7275146354443853,5,5.252794039382651
https://insights.blackcoffer.com/man-and-machines-together-machines-are-more-diligent-than-humans-blackcoffe/,https://insights.blackcoffer.com/man-and-machines-together-machines-are-more-diligent-than-humans-blackcoffe/,41,-16,2.28,0.01733703188811579,19.48648622315559,0.17683772525878103,7.865329579365749,19.486486486486488,255,1442,1.705270457697642,10,5.214285714285714
https://insights.blackcoffer.com/in-future-or-in-upcoming-years-humans-and-machines-are-going-to-work-together-in-every-field-of-work/,https://insights.blackcoffer.com/in-future-or-in-upcoming-years-humans-and-machines-are-going-to-work-together-in-every-field-of-work/,21,-10,2.8181818181818183,0.012499999985795455,16.60377327162692,0.19090909069214876,6.7178729449276275,16.60377358490566,168,880,1.7352272727272726,5,5.3306818181818185
https://insights.blackcoffer.com/how-machine-learning-will-affect-your-business/,https://insights.blackcoffer.com/how-machine-learning-will-affect-your-business/,34,-9,1.72,0.028768699621670082,17.7346935156185,0.1415420021386168,7.150494207102847,17.73469387755102,123,869,1.6064441887226697,0,5.057537399309552
https://insights.blackcoffer.com/deep-learning-impact-on-areas-of-e-learning/,https://insights.blackcoffer.com/deep-learning-impact-on-areas-of-e-learning/,69,-32,2.72972972972973,0.01598962834226896,22.68627428738947,0.17718236811703442,9.145382662202602,22.686274509803923,410,2314,1.7091616248919619,4,5.077787381158168
https://insights.blackcoffer.com/how-to-protect-future-data-and-its-privacy-blackcoffer/,https://insights.blackcoffer.com/how-to-protect-future-data-and-its-privacy-blackcoffer/,52,-43,10.555555555555555,0.0042512990060220605,16.669291207328417,0.19130845527099272,6.744239865039764,16.669291338582678,405,2117,1.740670760510156,0,5.350495984884271
https://insights.blackcoffer.com/how-machines-ai-automations-and-robo-human-are-effective-in-finance-and-banking/,https://insights.blackcoffer.com/how-machines-ai-automations-and-robo-human-are-effective-in-finance-and-banking/,39,-15,2.25,0.0178438661577369,19.214285439795923,0.22527881024142837,7.7758257000149404,19.214285714285715,303,1345,1.8535315985130112,5,5.605204460966543
https://insights.blackcoffer.com/ai-human-robotics-machine-future-planet-blackcoffer-thinking-jobs-workplace/,https://insights.blackcoffer.com/ai-human-robotics-machine-future-planet-blackcoffer-thinking-jobs-workplace/,29,-20,5.444444444444445,0.006612784712260995,14.79347810007089,0.17854518723104687,5.9888093149207755,14.793478260869565,243,1361,1.6980161645848642,3,5.197648787656135
https://insights.blackcoffer.com/how-ai-will-change-the-world-blackcoffer/,https://insights.blackcoffer.com/how-ai-will-change-the-world-blackcoffer/,61,-23,2.210526315789474,0.020708446855199757,20.164834943243573,0.14386920973086145,8.123481661189775,20.164835164835164,264,1835,1.6435967302452317,10,5.0
https://insights.blackcoffer.com/future-of-work-how-ai-has-entered-the-workplace/,https://insights.blackcoffer.com/future-of-work-how-ai-has-entered-the-workplace/,59,-18,1.8780487804878048,0.021831735877618882,20.413043256379964,0.19062832790701364,8.241468633714792,20.41304347826087,358,1878,1.7401490947816827,8,5.308839190628328
https://insights.blackcoffer.com/ai-tool-alexa-google-assistant-finance-banking-tool-future/,https://insights.blackcoffer.com/ai-tool-alexa-google-assistant-finance-banking-tool-future/,21,0,1.0,0.03271028032288118,19.454544865013794,0.22585669746751294,7.872160624992524,19.454545454545453,145,642,1.8457943925233644,0,5.574766355140187
https://insights.blackcoffer.com/ai-healthcare-revolution-ml-technology-algorithm-google-analytics-industrialrevolution/,https://insights.blackcoffer.com/ai-healthcare-revolution-ml-technology-algorithm-google-analytics-industrialrevolution/,102,-37,2.1384615384615384,0.03355704696254153,129.13332472444503,0.14919979341806927,51.71300980714524,129.13333333333333,289,1937,1.6205472379969024,12,4.893649974186887
https://insights.blackcoffer.com/all-you-need-to-know-about-online-marketing/,https://insights.blackcoffer.com/all-you-need-to-know-about-online-marketing/,28,0,1.0,0.025854108932729353,17.190475917611494,0.22160664799482302,6.964833026242527,17.19047619047619,240,1083,1.7756232686980609,0,5.358264081255771
https://insights.blackcoffer.com/evolution-of-advertising-industry/,https://insights.blackcoffer.com/evolution-of-advertising-industry/,12,-6,3.0,0.007177033484237998,18.999999568181828,0.2595693776799409,7.703827578344708,19.0,217,836,1.9043062200956937,0,5.679425837320574
https://insights.blackcoffer.com/how-data-analytics-can-help-your-business-respond-to-the-impact-of-covid-19/,https://insights.blackcoffer.com/how-data-analytics-can-help-your-business-respond-to-the-impact-of-covid-19/,5,-3,4.0,0.004608294920257385,19.72727183057855,0.22350230363248316,7.980309653684414,19.727272727272727,97,434,1.8456221198156681,2,5.700460829493087
https://insights.blackcoffer.com/environmental-impact-of-the-covid-19-pandemic-lesson-for-the-future/,https://insights.blackcoffer.com/environmental-impact-of-the-covid-19-pandemic-lesson-for-the-future/,33,-60,93000000.0,-0.01813297513893017,24.816666253055562,0.1739422429993672,9.996243398421973,24.816666666666666,259,1489,1.719946272666219,2,5.268636668905305
https://insights.blackcoffer.com/how-data-analytics-and-ai-are-used-to-halt-the-covid-19-pandemic/,https://insights.blackcoffer.com/how-data-analytics-and-ai-are-used-to-halt-the-covid-19-pandemic/,22,-9,2.3846153846153846,0.015312131901870281,24.257142164081653,0.18845700802301885,9.77823966884187,24.257142857142856,160,849,1.6972909305064783,2,5.208480565371024
https://insights.blackcoffer.com/difference-between-artificial-intelligence-machine-learning-statistics-and-data-mining/,https://insights.blackcoffer.com/difference-between-artificial-intelligence-machine-learning-statistics-and-data-mining/,63,-24,2.230769230769231,0.018904507988897475,16.909835926968558,0.16383906923711147,6.829469998482269,16.90983606557377,338,2063,1.6572952011633544,7,5.03247697527872
https://insights.blackcoffer.com/how-python-became-the-first-choice-for-data-science/,https://insights.blackcoffer.com/how-python-became-the-first-choice-for-data-science/,44,-2,1.0952380952380953,0.05166051654162298,15.941176158016155,0.20541205386788186,6.4586352847536155,15.941176470588236,167,813,1.7736777367773677,3,5.403444034440344
https://insights.blackcoffer.com/how-google-fit-measure-heart-and-respiratory-rates-using-a-phone/,https://insights.blackcoffer.com/how-google-fit-measure-heart-and-respiratory-rates-using-a-phone/,6,-1,1.4,0.009560229427227096,20.115383841716007,0.20458890974265984,8.127989100583468,20.115384615384617,107,523,1.7265774378585086,0,5.319311663479923
https://insights.blackcoffer.com/what-is-the-future-of-mobile-apps/,https://insights.blackcoffer.com/what-is-the-future-of-mobile-apps/,26,-6,1.6,0.015710919076425044,20.532257733350683,0.15868028267189294,8.27637520640903,20.532258064516128,202,1273,1.6292223095051062,1,5.026708562450904
https://insights.blackcoffer.com/impact-of-ai-in-health-and-medicine/,https://insights.blackcoffer.com/impact-of-ai-in-health-and-medicine/,21,-8,2.230769230769231,0.01717305149646889,20.459458906501112,0.2430647288730981,8.281009454149684,20.45945945945946,184,757,1.8639365918097754,1,5.575957727873184
https://insights.blackcoffer.com/telemedicine-what-patients-like-and-dislike-about-it/,https://insights.blackcoffer.com/telemedicine-what-patients-like-and-dislike-about-it/,19,-7,2.1666666666666665,0.023032629514332766,14.081080700511333,0.19385796507896744,5.70997546623612,14.08108108108108,101,521,1.761996161228407,1,5.389635316698657
https://insights.blackcoffer.com/how-we-forecast-future-technologies/,https://insights.blackcoffer.com/how-we-forecast-future-technologies/,7,-1,1.3333333333333333,0.021660649741297295,19.785712872449082,0.2599277968955675,8.01825626773786,19.785714285714285,72,277,1.9169675090252707,2,5.740072202166065
https://insights.blackcoffer.com/can-robots-tackle-late-life-loneliness/,https://insights.blackcoffer.com/can-robots-tackle-late-life-loneliness/,21,-22,43000000.0,-0.0010695187154336698,15.080644918054114,0.1550802137378821,6.094290052716799,15.080645161290322,145,935,1.6449197860962568,9,5.0
https://insights.blackcoffer.com/embedding-care-robots-into-society-socio-technical-considerations/,https://insights.blackcoffer.com/embedding-care-robots-into-society-socio-technical-considerations/,11,-2,1.4444444444444444,0.030100334347490522,24.916664590277954,0.17391304289661189,10.036231053269827,24.916666666666668,52,299,1.6622073578595318,1,5.157190635451505
https://insights.blackcoffer.com/management-challenges-for-future-digitalization-of-healthcare-services/,https://insights.blackcoffer.com/management-challenges-for-future-digitalization-of-healthcare-services/,47,-14,1.8484848484848484,0.025267993855078105,18.13888863695988,0.23813169966452394,7.350808134649762,18.13888888888889,311,1306,1.9211332312404288,0,5.784839203675345
https://insights.blackcoffer.com/are-we-any-closer-to-preventing-a-nuclear-holocaust/,https://insights.blackcoffer.com/are-we-any-closer-to-preventing-a-nuclear-holocaust/,12,-13,25000000.0,-0.0014947683086774764,17.153845714003957,0.21076233152352417,6.945843218210993,17.153846153846153,141,669,1.7144992526158445,7,5.170403587443946
https://insights.blackcoffer.com/will-technology-eliminate-the-need-for-animal-testing-in-drug-development/,https://insights.blackcoffer.com/will-technology-eliminate-the-need-for-animal-testing-in-drug-development/,21,-32,53000000.0,-0.009113504549201736,19.158729854623335,0.17149958560770537,7.732091776092417,19.158730158730158,207,1207,1.6586578293289147,4,4.986743993371997
https://insights.blackcoffer.com/will-we-ever-understand-the-nature-of-consciousness/,https://insights.blackcoffer.com/will-we-ever-understand-the-nature-of-consciousness/,28,-39,67000000.0,-0.005933117580402849,22.88888860631002,0.22599784238079942,9.245954579476328,22.88888888888889,419,1854,1.8640776699029127,11,5.5490830636461705
https://insights.blackcoffer.com/will-we-ever-colonize-outer-space/,https://insights.blackcoffer.com/will-we-ever-colonize-outer-space/,49,-22,2.6296296296296298,0.014331210183476002,24.46753214977231,0.14968152858297157,9.846885471342112,24.467532467532468,282,1884,1.6019108280254777,17,4.879511677282378
https://insights.blackcoffer.com/what-is-the-chance-homo-sapiens-will-survive-for-the-next-500-years/,https://insights.blackcoffer.com/what-is-the-chance-homo-sapiens-will-survive-for-the-next-500-years/,38,-20,3.2222222222222223,0.01129234629153554,16.778947191800555,0.16562107894252126,6.777827308297231,16.778947368421054,264,1594,1.6405269761606023,10,5.031367628607278
https://insights.blackcoffer.com/why-does-your-business-need-a-chatbot/,https://insights.blackcoffer.com/why-does-your-business-need-a-chatbot/,21,-2,1.2105263157894737,0.018811881169493186,13.289473509349033,0.1485148513381041,5.3751953442748555,13.289473684210526,150,1010,1.6306930693069306,0,4.852475247524753
https://insights.blackcoffer.com/how-you-lead-a-project-or-a-team-without-any-technical-expertise/,https://insights.blackcoffer.com/how-you-lead-a-project-or-a-team-without-any-technical-expertise/,46,-5,1.2439024390243902,0.026502908838718222,22.42028953014073,0.14932126687180267,9.027844318805014,22.420289855072465,231,1547,1.5552682611506141,3,4.762766645119586
https://insights.blackcoffer.com/can-you-be-great-leader-without-technical-expertise/,https://insights.blackcoffer.com/can-you-be-great-leader-without-technical-expertise/,21,-6,1.8,0.025167785192671502,23.839999046400038,0.19295301981048152,9.613180826484209,23.84,115,596,1.651006711409396,7,4.976510067114094
https://insights.blackcoffer.com/how-does-artificial-intelligence-affect-the-environment/,https://insights.blackcoffer.com/how-does-artificial-intelligence-affect-the-environment/,43,-10,1.606060606060606,0.01909722221117059,20.571428326530615,0.19791666655213155,8.3077379972331,20.571428571428573,342,1728,1.7679398148148149,5,5.333912037037037
https://insights.blackcoffer.com/how-to-overcome-your-fear-of-making-mistakes-2/,https://insights.blackcoffer.com/how-to-overcome-your-fear-of-making-mistakes-2/,28,-55,83000000.0,-0.024236983820254052,13.261904604024945,0.15888689393277655,5.368316599183089,13.261904761904763,177,1114,1.6508078994614004,4,5.024236983842011
https://insights.blackcoffer.com/is-perfection-the-greatest-enemy-of-productivity/,https://insights.blackcoffer.com/is-perfection-the-greatest-enemy-of-productivity/,54,-14,1.7,0.03039513675501889,14.46153830262046,0.13601823697870954,5.839022615839668,14.461538461538462,179,1316,1.560790273556231,3,4.807750759878419
https://insights.blackcoffer.com/global-financial-crisis-2008-causes-effects-and-its-solution/,https://insights.blackcoffer.com/global-financial-crisis-2008-causes-effects-and-its-solution/,22,-29,51000000.0,-0.0052513128242675814,19.602940888192048,0.13878469606992894,7.896690233704792,19.602941176470587,185,1333,1.5603900975243812,0,5.104276069017255
https://insights.blackcoffer.com/gender-diversity-and-equality-in-the-tech-industry/,https://insights.blackcoffer.com/gender-diversity-and-equality-in-the-tech-industry/,34,-19,3.533333333333333,0.009683666875607703,15.33663351151848,0.2059393155545905,6.2170291308292285,15.336633663366337,319,1549,1.8082633957391865,6,5.408650742414461
https://insights.blackcoffer.com/how-to-overcome-your-fear-of-making-mistakes/,https://insights.blackcoffer.com/how-to-overcome-your-fear-of-making-mistakes/,27,-62,89000000.0,-0.0301204819017896,13.999999831325304,0.1652323578612458,5.666092875674621,14.0,192,1162,1.6790017211703958,4,5.080895008605852
https://insights.blackcoffer.com/how-small-business-can-survive-the-coronavirus-crisis/,https://insights.blackcoffer.com/how-small-business-can-survive-the-coronavirus-crisis/,49,-29,3.9,0.011695906425908826,24.084506703035117,0.1543859648219965,9.695557067142847,24.08450704225352,264,1710,1.5935672514619883,5,4.9298245614035086
https://insights.blackcoffer.com/impacts-of-covid-19-on-vegetable-vendors-and-food-stalls/,https://insights.blackcoffer.com/impacts-of-covid-19-on-vegetable-vendors-and-food-stalls/,20,-11,3.4444444444444446,0.009803921557947798,22.390243356335528,0.1612200433973638,9.020585359893158,22.390243902439025,148,918,1.7080610021786493,1,5.3202614379084965
https://insights.blackcoffer.com/impacts-of-covid-19-on-vegetable-vendors/,https://insights.blackcoffer.com/impacts-of-covid-19-on-vegetable-vendors/,35,-20,3.6666666666666665,0.011278195480241957,29.555554898765447,0.1872180449720165,11.897109177494986,29.555555555555557,249,1330,1.7714285714285714,1,5.499248120300752
https://insights.blackcoffer.com/impact-of-covid-19-pandemic-on-tourism-aviation-industries/,https://insights.blackcoffer.com/impact-of-covid-19-pandemic-on-tourism-aviation-industries/,36,-41,77000000.0,-0.002688172041565499,22.68292655264724,0.1774193547433229,9.144138362956225,22.682926829268293,330,1860,1.678494623655914,2,5.202150537634409
https://insights.blackcoffer.com/impact-of-covid-19-pandemic-on-sports-events-around-the-world/,https://insights.blackcoffer.com/impact-of-covid-19-pandemic-on-sports-events-around-the-world/,20,-10,3.0,0.002781641167515538,13.98832679381974,0.15159944362959682,5.6559704949797345,13.988326848249027,545,3595,1.5126564673157163,0,5.028094575799722
https://insights.blackcoffer.com/changing-landscape-and-emerging-trends-in-the-indian-it-ites-industry/,https://insights.blackcoffer.com/changing-landscape-and-emerging-trends-in-the-indian-it-ites-industry/,35,-38,73000000.0,-0.001585623677808867,21.022221988641977,0.1723044396552302,8.477810571318884,21.022222222222222,326,1892,1.6881606765327695,2,5.144291754756871
https://insights.blackcoffer.com/online-gaming-adolescent-online-gaming-effects-demotivated-depression-musculoskeletal-and-psychosomatic-symptoms/,https://insights.blackcoffer.com/online-gaming-adolescent-online-gaming-effects-demotivated-depression-musculoskeletal-and-psychosomatic-symptoms/,26,-52,78000000.0,-0.015882712268856007,22.736110795331797,0.24862553436247675,9.19389453187771,22.73611111111111,407,1637,1.901038485033598,0,5.674404398289554
https://insights.blackcoffer.com/human-rights-outlook/,https://insights.blackcoffer.com/human-rights-outlook/,4,-3,7.0,0.0025773195809862897,32.333330638889116,0.20876288605988946,13.016837409979601,32.333333333333336,81,388,1.690721649484536,1,5.445876288659794
https://insights.blackcoffer.com/how-voice-search-makes-your-business-a-successful-business/,https://insights.blackcoffer.com/how-voice-search-makes-your-business-a-successful-business/,43,-5,1.263157894736842,0.031852472731054085,22.942307251109476,0.16429170145491054,9.242639581025754,22.942307692307693,196,1193,1.6186085498742666,0,5.238055322715843
https://insights.blackcoffer.com/how-the-covid-19-crisis-is-redefining-jobs-and-services/,https://insights.blackcoffer.com/how-the-covid-19-crisis-is-redefining-jobs-and-services/,37,-32,13.8,0.002545824845954264,15.711999874304002,0.1629327901410729,6.3499730657780304,15.712,320,1964,1.6644602851323829,3,5.0784114052953155
https://insights.blackcoffer.com/how-to-increase-social-media-engagement-for-marketers/,https://insights.blackcoffer.com/how-to-increase-social-media-engagement-for-marketers/,46,-15,1.967741935483871,0.016419491516726965,18.509803740099965,0.20497881345075272,7.485913021420288,18.50980392156863,387,1888,1.7044491525423728,4,5.231991525423729
